,0,1,2,3,4,5,6
1214,k_BTdgPnwdLFd3BShP8_nx6R8VovnK2ynzv_6xUFNJDBUtci,3UBGi234eBdZhd3M62NwEkcs6VzYOXKR-jzuh1uL48y04o0zh8A9yBN7,nabgwKg4z1ZLG23PirWov7326dfQj_5UZDpGhNhdNhqe-28bp4G0GfG0Sio51P9Ipt0TV3HD1vK9Ig,Lorenzito01,4834.0,1611256315000.0,37.0
1215,Xt6Hk6tj3rUSndtbpXtWVwDJi-tec5O3QFYhATGwu-UKAcnj,JrFljwsS0OikdYPLmXUi6sPJjSESLw95mwgKc7JcocIod3CU9Mp-tynS,v_lQ5qIxan6YOODh7a-e-sAHX2FFRm9Wa87kIaHZ3xH1FupinYvzbRbTydDG6yt-Kf9Uz91TBv-Qyg,YouNoTakeShiny,4666.0,1603520688000.0,7.0
1216,034y380ukmbW4JqPBFTUrVJvGnc7qOeTdUIHfZSRU44DqrFV,AMJvp-k6p2yJ_4rMwAoq6t2PngfpcjIhBQu0Hzqgs7t57oHo-vzKKcCv,bjuR8bhejqK-tcjNTwbD7fXC3hTplCmkzJ2zhDT5jHRr5jm5hhkYWCZewic2KDJghVeocFoyPAsWGA,jludyxd,23.0,1611308536000.0,191.0
1217,iDJTd5JBRbjc4sIJ6v_j9xBMC3Xp1mDJ9YSzDo10cp1LWFK4,vs_Bg6HNBbH76n7pIBdYW0vD3GJMxK_toR5_qyNnsP-Nu5hcdLBRBClL,gb5xtybCWOZwg_YQmUVeJyZotr6ahDM4ySpzecXYD-eswgp0JeOLbBQqHHijfYVu1CiDQMm0ru4lJQ,Kevin Rpman,3928.0,1611377392000.0,368.0
1218,drlEXoe3VZq1tqrJZVw2kLGSoIa1PNQTp5U7QmpJtjo9wWPG,k58xISzuE0PbpABx1GK7tsjW43gkrMbdvEn0fPdTfUjkXi4rnCz_ep1s,2OG6H9nQwICih1cQp4y1FMmLTR7tuZMca7TwLMVYoddvjWTB1jia1mzL1eDNTFrrz0_u42mMMnFMzw,Yasagí,871.0,1611283004000.0,381.0
1219,Qlp9FHeLKHEwmbVpEuSfzvWjG8H4YyoeSoEp6Fr_mqC9vB-5,sU7FckOSqvB9soupy8CQYjfJ612AkHrWMT7a2iztRqJxZQwiuLuw_uAy,_37D0XLVeAbKnHZt7eb_i2cnupNTd4Ac-fuiHBBm9_45E9AmQ9elXljpy1Wd0SV11UBLgMUXofMPxQ,NextInfinity,949.0,1611284403000.0,62.0
1220,d-1gQ-gb7MJn4kBBdib0OHZsoNF3N9oMmIXb2zV-3eYfCALJ,g7Yt6C3SblnJ8SP4T5qf5ST97SrFOEh3oKHMH_GzpuHMt5rtOPzSSr9x,_CDobLbguF2FNSNWRzu1bOOWUcEYSwxvx6gXrB5HmLPk0cPPPqSVgG4J0S7w0PjuKBth8tgshD-abQ,FishCheeks,4249.0,1611361801000.0,123.0
1221,E5pwhIc2jNFGuR0yE1mGMcCnyYO0KxrTPxivnsiy2q3pF6P5,fbsa66cUQpIhVpfLZO0kwo6JAphjvudAopz7Tnf5v-BMq1TWk1FQEs3N,7EhhYsg3Ic82-vwvOr0MjghrceZtR4Yj2DL5aNZVG-tjK6nkCw1mpdONI27IgYHZ0x_qkxE5112qRA,GrimAinz,4378.0,1608964304000.0,15.0
1222,mUJ1HkrvOXB_2V4dMWH6HYpPyqFvrxzgtQAYUiIB9hjeiGiy,jnQPphyBxAzc4K02_EbL-82466jh5aTkwAsr77_Wig0-dZF1jzBZ923E,TFgC46axINx6vdpfgioEH6UpW5n_CXy9hYPFhiWpjfbunEmRS9aVxcZ218INOiI4eZfKlOkT9jartw,Zyajin,3544.0,1610020329000.0,4.0
1223,0QchwF0kMggolOfx74XiXNDmqSHWPRhIAuaHb_s9e9AzlkvU,i6rCfnOtUcB51PIoGfB0hB0CQqJXSPoQXxigxFqxaHMIHkQ7iO9iq74L,UetkCtmKQmralysvDa-xQXrf46ehnl2urlKHGMMQBc7AThaofPnBd_86lWy9Euu8qWasT-6bYE2qSA,JUMPOO,3546.0,1603039404000.0,4.0
1224,G35voicoV6CwCRMrN2-wYuFWYuk7Bmxub4VJQeZwY3boC30T,LWIaHATMXjCGMq7rkyMltu4qiDhykKYZwIfxiv7i378MaG-WKycI5x-x,y8FxhMr0Nu9eCEPg-Xi9l7x00uPY9fnkM6t8G8fUXeSPGYzDYDEoxYYYacMuCPTGJ13f4740xGYN9A,DWG SorryMaker,4832.0,1611377577000.0,256.0
1225,SUeApFYSGkHDXQw3Y8bG74RiMCQqJY9ifZBW7K-1Bi2h-9KF,nuAz47JnkvoZGzpL4yVEhI5b0ldh9w7T5GSAiEEO6WHUKdZBsn6zLEss,9ECozwo9heVnXzP5w_bdSOeNJ8o-dp5ZQglr9D9V5CV2a4uJO_Bt9TmF7reheD89inCraw7COppENQ,White Wunder Wit,3546.0,1610901897000.0,9.0
1226,jztolZiEDxYLuTGH5FLmqhSyKPNVuJ5_yx8iFPi8anjGEBM-,J6b4v9JWQICI7RTnX16agStzaC1i1bMpey_0aPW5mpvTon5FjCcW-uUL,rZZBSxDQJRPvHQ9yksdaZEUfRoVsJAq55Q_5KUoc_itEzyrwqSsvxsR89dIcRg97fjl-DrfaQszMIQ,SleepyandTired,16.0,1602514503000.0,115.0
1227,qIM9wgJmqrnoBPYb2f9hFA1SRlosRERUiEyNSFEXAOLfZ1Mg,Nw4e1uTRN7n0Y7aF9XnVUuZSyeKx8MtvdVtKbxP20-t94qAxDJgPPmhB,YDkd6xW4e3XTfxGe_ycVI-E6_PHLcSg3i8Alk0DVARPYWF-0XI29NyXL-vmRSS0wzb2XAwfVXeCSxg,Viper32,7.0,1611275895372.0,248.0
1228,HspT88e0CRlXToumO0fzS_lMu77xgVMBc6vLNQ9s1agBd8k4,6mMvVeOoUUHGgJaU6nKrMQCXKmVPTyzjRxWghRBTorL1n-JOlcm-42im,J5kxRMCPVJLO7hEzBuwk9X8uj5XI0mmFXVTLTAoX2HZwGgSeQkbIOnR60pdzxVlxHqch-Opf1rHvmQ,trodlog,4279.0,1611345675367.0,193.0
1229,c5NcH5x8NVYzBFjCbziGYR_yWnZIothbqrrS7tzHAK--1Wiz,pliumNEE0gKM0vSdsdf6_7QzZGOACkXMjefoT7T5nJvn2iCgDPI0Qc4c,cHdzCM1FQDUUuwTG6zJ2DUCqglZKPHwGbYFQDicP7N_5fvDyXKVq_HW_iCx5qfa31YRMDOFHcHmROQ,phantomjuaYT,4832.0,1611354792000.0,185.0
1230,1WfQk0l0FrjZlLcjfdL-EGnEhlGG_pC9nmKjTZhyb0GWTFnN,DuY6WtDS1fqE-y0e3wlRaxuAj1lZZEFUvE1w8Yaor5GjXgvoPjvYU_ue,prP4mIn4zidNM0nytmtrAuKgBLGKaThDc9D5oHUp6qzUBPFarWtXgKezsReSLzR6Pii3DSp6uypcXA,OoKEZSUoO,25.0,1611422785927.0,61.0
1231,3onsvNrpW3Pwf-SOTCSdIANBHaBLwpY73TiwNrUXSHnkaTmn,6Kb7VpkHUGWU9YOJUL0pLGfFkeKwiLhHrmi_bHZQ1iMoGkislsQtrY1S,mgxKGx4IwCbVh6OczLFrNXKbTLUFp_jwq26OF3lUSTDJc8g3_O4pBalaLtbm9R16hWEgxm8vFstYEg,HelenKellered,7.0,1604950186000.0,16.0
1232,iH70TUQ0mD58CASjSKe2k_h0BO65uB7o6prNm2zdTWsox7_v,NOkLW6sN3L1qjlliqNWabm3HzeIHEb89v3jbddf_V5Ya-GCm0l9Gzy8j,FILWRUaUHtcunDGs_j1y7Jtcl7F2uCdBcP_yu9F-qxrY5LFb0rk1c69Q5dnXCkp5oap-l_eOmAq1uQ,youalldog,4745.0,1610676496000.0,104.0
1233,tT2LpSXxtgPWCWEqQXLgiA7uwZRD60vpw_On5AgD1Bcwj_y4,bfhJ-qoekux0JqoGoHLTovFUKbNqERK76yurQD8ca3khKYQN1A81W4uo,on-s_jhY9BCEH2FEMt6age2EaDvooqw3nHJcfNJtdUAKfzAdBmhcvDbcKPU7z9ghkC2wBhPgXqtmrw,papareader,4805.0,1611388576000.0,133.0
1234,TNQt0jf5JKUhQlkiIZl-Y3k6yUf2hl75qFSD9JsSzrhrV6XC,0RA4kGVZ91SaAv9-zJturUKClUmQ0lAb517kA8C1UtUtWoFGejQNdSpo,2y3UQQF-8VhacLM9-myfPRWfd9NOSALkDHmcDMWRs9DeIdKsl8hZnbN5H99GcOP6AZTbWCbel6E4MA,HugeClaps,4783.0,1611269759000.0,121.0
1235,BhuNRH_zzW7bvxbmhi9XQDwTkqnCDiVH05ugbw7cYzj0_grT,xsjyIepvcCgtyNq5nMueFrSSUW4MuaCVaADMVl6oDuP7BQYje0SESbuL,R2dQYaK4U-95HDZSgsJECxnxxnqVoUaOB92XIXYPR3wlDu7H8LSVUrVpILK4fYHD8gEWKPgdQfjLPQ,PompUPtheVOlume,4568.0,1610856151000.0,188.0
1236,bKZac0VIHyaYyWn5EU0xydykHcgiXnbpiXxtnbYOuO6Yddp7,dLi_-FoDk4P2f9FbslxY3SXBZldDol88O6XiPQg-MZ6Vcb1bagixOcZJ,_D2bi11RqLXtldCZ36ViDKof8iZrYxZ52_ksp8D75iU7NT1N59vUey3ePteO3_SGRDjz_QiZGPJJBQ,Yawnton,18.0,1610070547000.0,311.0
1237,x1sSPwyrNa_yr14dZuBMlj2MwmnQiDDiRrH7yhO7TdvPRKdp,EG02Fdf1q4DcsjnwyRkJD8tAYjlWiSVglHvZ4TPVCDM4lLEfsIlz2kUP,d33yJ2lOjzXpWiu4XgSt0lNpAZ21VWh45cdkmOGBMURZ2GglIJWyb7zd5IhppsolBxJH4zagESynhw,Haaland428,3544.0,1603236498000.0,9.0
1238,S-FIVhOJzGTm0ADgcwZKbgSOXfqloAKYjRvf5DtUJWEDivGE,66j7qdS6JTdH_1048VrJ8uwbijA77nGK-jKkYualRoicGp5LCsGB0DYI,DpPE9ceIqNDsVX7R3eNchHpCu1ifuXoxoeZ41tZQIxdAWQ29ZuCaOiLV0uC2I1n8bJBSvS9obBKL-Q,Nyhm,4513.0,1604414996000.0,56.0
1239,Kpa6IhMGyJCzHJHQDdCVb-5Zk6Vsv0KOANR6oULfXBz6YxxO,jThd_S9a7zDH5RfVl0TVRX_um1a7-eTYCKar96HWH5xvs_BuCcBSLkQ0,-ivn08ZawDU4uVBgQTHmKcG9xWVaS2_8_7d31wbkb68qCmBE52osnT5xe5VRvuilqLEfraGYUzEsRA,Alechien,4363.0,1611344670000.0,94.0
1240,Jmrr2cQ3sBnBovYxatVe19UBdjkmABeF58lD31KkxkveRa5L,83ULgxNnuTAS_wQEaYuWwj5N-5nQa_rBD26r8OqsAZ6HqBXMhLA8qMPQ,dIlBYDtmEpfL8vFfSrQY9tONd5268hmaOPzUmilLYUKdpIC75saLVa_wEhYebf_Vw0Qf9lORCCYMOQ,MuffinManHero23,3478.0,1611329887000.0,65.0
1241,vcF-Vu33ErXdsoGKNgVvXS9WgkdjcI32aCQd7QwHZEaTeerH,rRTaDv6qhlqgLsT_gfpwqFZMJzjdDo26KZS0e0qM618epI2Aiz7aiy0_,RIQr6JHX23Z2QqQIhuGLIHVYQ22euNHTETBtubdnfjgphvGWcsF4-geV8Fawue9CxXeZ7mL7IxKuMQ,hide in grass,1426.0,1611347655000.0,111.0
1242,NTw7MZDi6dCwOzXHi4cgFhYI1-NSkXac2tQ2Js7eRcs-oCdN,sFEAemeQ3wREXCMGEgXy-Dn--EUSQD9a3gX-IY118AUvQxEP-CafJEFy,n0g5wL1EqZJL7oqhrbriseECOL7w6cd22cC08Stc6bsiTwj6_b_n89A9sbccoM74ntXLLyI-S-JKDw,Ravixx Elysium,4803.0,1608440174000.0,118.0
1243,vmUNS4fGb0dzRfUpl36dpaidivYBbltYCDIeDPEwhC-XMCBA,UH-MjJ_Z08C7P7iJNR_2h64NXKRQTwZqJPebAMv2Iw0KG4opVM0Sqpam,MoQw4Ahp-8GZlFedsfMFsj-qj2Zap9f5pb4oSGjkO5RFTSai0WI6KSsLvCGs2Xbjb3RlqyE6BCPOmw,hide on lolis,4881.0,1611213720000.0,343.0
1244,0-tzdFvbOa0BXHyt-G2WkvAI3vYb1PpELtY3166bO0yQVh7u,WJfTR8Zx2UrZO5kLii_Ef1P7kq4PkIKJVLKJH46n-eJB56LF4KWeFzdR,cZMaFPm-A7_ctakI7CjQmswUw7DgvfJR0gsxYtq8E8hoHIXU__LOQwS0sDaWSbpYaCE7PCtBgwaZIQ,BoydcrankxTeemo,4558.0,1611384960000.0,326.0
1245,7WVYoIOtSrxKk_3R4CElw_NmGMVFel5mCrWVvcrBLkGx-mWw,m5WHHuhLQ_H9oTtLOiGqU7j0S0HQQpAmHV6C08qNfGVXMeGfCMcUCXgO,bwiJ9ERjW2s0KvCZJGm_o0fag8jqIjzsfwnZfBPLz9obFEH2yK0ACiw6D_zRnXzS4NH2YUUw0wqY3A,Jokerclown hhh,1452.0,1610342654000.0,32.0
1246,kB49beEpRr5NCFxqX13QyjBR6rWL2IhuqQBTFckmGHVdK77e,6ReijOTUO36xghT4UNDT_jzDZ5nSoMrV3XJ0xRwAdGK9Nu_Z7suPZAMD,ezO_C6ad4a-l_d68wyxbspOKRIKV_mwu-JMRr9yvcimVBXoWmeALaGjhlsZjoFvBq5deSFHBTjAn7A,M4sterR0sh1,3791.0,1605993253000.0,28.0
1247,D_Kon2Qj2gKvsKsZr3k7yMbjL6chs3pPSThUmbWOxpP5DONi,SCQXOzic5NrKemi8BBZLE6G_ZNLDD7G-5rnBK3FHY5fKancbwyXlR3Zc,AGixba8EK7FyNZWNn_37KklBeGVIM4_XFkukIBJn0SIqoLpNyBKE7mibrtODW5erQOLWN73F_xy9Pw,EnderSan,4502.0,1611108513000.0,135.0
1248,jwn82O5z1qbyG2K6U6kaExTJB0xk4M7RhD2Tp8fLq45sG_Fu,WoD2isBIPIaHiL4HlWvgQ8VC9qzsGKz97ZaJWkx_okh1ftYbzv-il9U_,gyMt1LEEj_azHbL1r6N3UKGsR9fTy8_NHjch6_R9tHLgN-TKhAY_GFtxvtteaUzK7wzwzYHkgertaQ,GoingCarp,4804.0,1611128410000.0,177.0
1249,SVLkDcEo06OGyq50X1e2AVjTh7tP07Fw9EVOJK_am-isZS8m,-qKCyoHmKzhDBw0ShDDoLAcSxMjzE2fwkmFznvnY0Rf5vJ635D297jA8,wezFeS0AKNG4vcAqwrzAM5vEQ3eMWee1O5anIakW8r9HTAqIqBDIzm_VIb9lFiMuzmYt9JiiGhbqpA,ROIAL FLASH,4050.0,1606597070000.0,86.0
1250,hOaLAxdvCzt_s4Oco2_J3rklCzYRm43ChF9mEGqiMybbgn9W,reucFk8FHI8OUVFsX_xW4IjgGfY7oluE3LwAenhjTPOrCdrVk5rsGDln,oBdV1oWTxK4L-kU-B_ElkWMyGw_nQ8_fCUb37edgk5RSsbJ0LlSrL5uA8YuIkCqFTofn79pkDZiYPA,salefone,4597.0,1611377158000.0,155.0
1251,B0qHLxg4LzHq__qkTGsfeI86v4vzEyLEhAyv4x6_11VJp4oQ,i_25pDElbMm8VaQ5ymNoAlM7LyJ73slt75hDb_JwDUJJOvHDVrtiiRtv,30e8FGf7hKEcpjvYEhHAuDAq0h6YWNFola8IJbbw5zpYB5a31hCGcM4ELMDqMnd86tPbB5X63vYfPQ,Rosenbrgr,3478.0,1606283951000.0,122.0
1252,JrPV-ZjUzIUTWxGMiCnkhnVJA16wKIJGUyUt9eEI71BgOLlR,wM8eO8Bo1Ta_qXWCWTJ9f9ev5QYyhjjlyvQjLsEL2gGjMYP6b2byoWUL,E3pyJbnbjL576q6SDRreHvOWGjMui7NDTtnPhG1bkyRh5gtC8K0VZaLuSoA-hFcOMetb5lPuqXrC2g,UNCLE BIG THICC,4881.0,1611368978988.0,245.0
1253,Psx_XKj1ds37uJ19VGv-5vNMv6ojy_-j17T1fuGonyYiltXb,MLooRoans6Qa60l1a-ojqgttyIwOntM_zJshsnFMPqXNT14,_tkTYGYbA2XrktwxpsBgjFsKPfN8puv704Dv54ZtvzxNG_0iBPkOchzKc_xa0_CDDKyg26Lh5eSMyA,kirotor,4573.0,1610799826000.0,52.0
1254,2MemtVY1VmEUkGRzTPK8eZnrEh2luxQr00-OyaCfX6mD7-S2,6idNDeSAwL9XbO9KOf6L79UVYJozuvRTAxjTd2HZLfhYL2zRxLjgNJ9A,FK6quoxAtsBUmZT21cN4rZ6LIVxOdl_nWG1aW39T6tkvKAt2a4bmITSRC4cr7OOFKFS2tS7grukMeQ,Azriek,4784.0,1611086146000.0,15.0
1255,6tCUeOPvMP4KhptF7h1AliaCQKlTTgltgorytJTNAVn4zrlM,vkF_LhefUpK_JdesuPimi1x6FT513AGTbPpJ75rgkhPFZr90cl03hvrN,dFRHzWCld9L9eJB-iNncdMyBgafcKMLD5TjpyFfkR0vx-CMxbQ2GvjYB8M2d70qkzup2vsN2-J_esg,1SurrelAK1,4881.0,1611345874143.0,126.0
1256,6sghQnQgPRkf0Nse71LAktDczVRk7euI53YgocKm4YGHlSzq,to2VKmJ9HiTz1194swoNgrM2LchLtiwIkB08h_6YndlYaO5FfCQP9LDD,AoOH2pyyvJxooQrjzpJrh8pyM6TIvIrihwAxoKuVCEgELwHZcHYzDcy8EDZVyqG-LwyrTy_dty-Bww,JamineQAQ,4764.0,1609565898000.0,56.0
1257,migBGNGKdh03FWDXE7Emtn2JwV-RdN0SgsJ1nGT9PIHeii4r,kxTFpJGImwxwOGtE3QNBE439FlRuNUqiwkwKwHgzzlDixhd9ZSL-1Rjx,WRsLuVCDhNrVKHBIKSVDJ4faFM8sJZdHj5rP58i6S5_SfIefmJsLi_DMyy8yveDVtOb67HcoZinJsg,Nohom,4562.0,1611038079000.0,349.0
1258,_Si-hjoc4pbAlXVoxshGy5eSafCVZFbeE4BZ-opQ4SpJGzEB,7Kxd3xAJnsWAG-Pd4Gid19L63-uivwgXl8l8UvhcVQQw5fF7RxdpHEvu,grYzNgsGxiJsPG3mXdsAr1MRZWXiN0_C-MzPDhSGj65uCVBNToUGOW9MvfXCU40nyPXwpmc7g9L48A,BlobOnBush,4832.0,1607145948000.0,142.0
1259,mHVoaZOMFUhPPOlV9c8XKk4oo4-2RNNeymbsPJcPhf59IIwo,Bl5kFXwpxjKk0qW8V7FeNyaxs3tJJ8lnqDKRENFTXqW1mOb2pllS5ZED,3iLG6tzfle2Lc_oB6yDfsbC_CF6C-Gc29reS_ErnhxLu38cbAlJI3Io5cLw_xAKKrFIjwKecJIQIbw,karin27,778.0,1611381747534.0,186.0
1260,C7F4N5QnGsidl53V1NL0ZcetuabbFi9xWPCYqFQmdyvXa4ys,7mgk3LohwFRminTNIO64cVVXvMO7ZpD7UyNH1tG5Fu7_7pA48aiBMBA6,A_69MJJubiegRPhLpMpG3nM2WvEc3FgjCDwabOsBwStbUWJsDZtEb9CGlQYTY7f6xPeXeVxdjf4Rmw,CMmmQ,4497.0,1605873159000.0,44.0
1261,i-XO2hE3CYbYTEAxAu7BY4uv2Aan3jRQVwHWWyM8yeCbjiEX,Vx4iU_y5TIUE632ZEng_1Cs3WK9VWZTIUn4DbwavK19fZ8yeT-GsvOzm,_XmGkdpEgmw6koSab3fzV7BX5aob_KvZL6kksRvdqOIjZpGaQWRb2SY7knnHbAmYamuMsCrRc1MjUw,ColvinCloon,4707.0,1611306005000.0,114.0
1262,QjrQQlCtBhI0hsn9DieQCL7jCATzmZ6RRWDTFbUdVjPf85qZ,md7LDaWusHkWMq5AKjT_fTg3ZHq2_l8idHAA2WeetS_RoVGiDfNOV7wp,bjWCt_GAjzSW9vlil19n-8VXCwE3Jdm6gwqUR0dKQMZ5jIptLPFqvGVUZ5mA4Z4lJDSmmdzRBsLi4A,Sasµke Uchiha,913.0,1604213951000.0,40.0
1263,Rg9vEXhvsEC6U1UQB5Wtc6-VXxyWUBwPgNvHZJM5obhl5Lci,BX1xu8-dTY4AY9LT2JYpXUSswpm4E1xM4fliHzqm8ovvR9JT5b3jENDm,M_j7k9HNgOMW02ZjNrLvjckvzlXLZfjnkR01eDZUbsmARQHWSKnMNYGjMgqGkRNW8jnDWuwBcaXKAA,Stottsta,4841.0,1611297807000.0,240.0
1264,7funfRht0JHwXhvFhboajPJEAWfvhrnV4M4O2lh5HsbEQRy5,hG4SMUja88vw0YzA0dWDcex2Roqa3NjXudkmBMvChUfiXr0,3Hz-V6gNkv58Dge3MBHWF0yrSaJdg0Idve-dgmR8Of1sY9Hv0CLE16rBzX7OXPs3LrlwZwKqQObTfQ,Chaseman698,4765.0,1610951714000.0,127.0
1265,3cwwEWvBvL0JwJPIQuop8LBi8XTYWJqrdzBtbI_58hXvXu65,ThJ08sgkIB5AIGArXUPz2r1BiOq2Ski34LF-fqFvAzWNis-faf2MBChp,yoXQ_MB7YgSs8Z0syNMQDTf_xsACgh3roMSaiRCxsZM-1811RA1-vN6FCicS6Ju_cakGncLhx-usTg,Studl3y,4804.0,1604707465000.0,22.0
1266,FRLa9CwvfI810txBwTVYmU0M9TSTBBzUGbl_Nl8Zarh9x9OR,dLyFLr0BT0dkzBPLmvXzeI2S5QzXPIzT2cNw2avuNfDUdTWjikAAjLQp,IE1gQf-lQOY2NREoaXnxFckGoq9vPEjrs9D-aOB1WxmxL9ht45pg9AoiotmEKHjo1p02hWHusYU6rg,Wick Wick Wick W,4804.0,1611207436000.0,135.0
1267,4HrrOO7T3TqxOmnLInGbtx5xnHrB0bbAKh0cGek_FysOnG9X,EurnHR-hV3RzYUNt9GBKbGYzCuJY1Y8a3JM8vkopOzdzE_SuOpYUz2M1,JMQtNwe60ofN8PUIQHhWjeu6n4XL_fyTwtqpb9Nt6UwmpEtLdgSF1Sq80DbluswcFgur6nbpzM-4HA,nakokia,4563.0,1609917772000.0,42.0
1268,03KLqUf5eR5yxSjzA86soM4F4wI8oyKfKM2DAx9QhHDONvTp,i67oKFjQwJIUUBfmrd_l7iKwqSY4adTE_ptIXLbwubAOS7d6q5vbJryJ,O4z7-3gq2JCO6XedJMA1QbPY1RhhqcCfqDCNuRKgdFLsPiIHVWKe9a5_brSVS9W0HYEsqE0hXARhQw,freshsign,7.0,1611375079000.0,179.0
1269,oKP72ctFJQdzaZYF14mFWmZgiTGsO8XjwtFIQXw3brFkh1yo,XoQrF_6N_AHFDkOA_GuK0JyGgRjpShc4KWDuCOvwogRmKRgJG5fa1Rs4,amaznx4VD-Q6gVqWHhV5GLzVNw5UBXj1RXGLuaPDh_TtjXDD8EdTPxsSStmnMONzO-zxIzH4caMM4A,Ryuen,7.0,1602383904000.0,44.0
1270,2JCLaDNEUTPYx2AG-lGPx3prOMCSpj7GTUeDrjCq0YQCPx8N,stLAOXa5jfFk0WCgVrtS1v9B1rvTpSOgZWQuYR210OhWPrbna22F2nPg,Wzik13lmwVPCkn2lnsK49mYl2UDko7xtU5Fm5VZh7GyJdvl0D5X6enJRMAZsvWBO_KvJSpnevBpJ1A,Salda21,4834.0,1611426793024.0,109.0
1271,KxjXH6B0ui2ETaCe7yqY60ETHCKyWpf47MyEGqbF1NSMBGAm_kRLgzE08A,c6quCjjKpJuz9am5U4i-Ga52NPQPhjyUtEKvC8op96Pu5Igk3Yz70Jxy,-3y4yIInGjlA8EGmg7am-KsMIo988tUh5Jjt6q16OAxYPaoEixcBTuSMGmgIfAVhwmq4T5Mh5MBPaw,Witty Name,3543.0,1604367791000.0,2.0
1272,_gMXMRoZlTLWtFHRK48sXJMT1uhefNiTPF16OxLY67MXcyP7,UDn-SNvNFrCHq_hqwQpI079-y7aSLWBy7EDgh-AiDn2R0dVEylD9clrj,fHiFQ0sbi9zPZNkLt63OgwdpMs8nqH_ZkB_9Dn-x73_RR8X7XVXq0604Zb3j89OGg6scu-lXOTbWEw,Pickle Rick Quim,4099.0,1611214930000.0,115.0
1273,ctmdvFuc8rMwuniVSRKvGDUSxnugIoV8TldcwDBwRoRDzHgM,UYYa5pS6wpmIt6dakO2w2Jeaw4K50Lk6h6gGe1DrrP-oAZ1XNCqEwBR1,d9tN5fZ3SILev1ze36y6AahJIyRMt23a5XIfbrr5IZCA8ueoBEq7GQw1K0ld74cH8q99YGvmRvT0xw,quanpham0805,3378.0,1609728345000.0,96.0
1274,yi8yUmpAkevX7sGMlbhZ08QCuzpld6UdX7m0OV9n3YhanPJw,Q5uqXK1STj7I4_2eVOdZBXVxMweC73CH0V_iVGjgb2RFWXhxFB4OFyOA,uDqiND9REMdWNKdZPA_-6fzkJYKn-xPRvHR6yO-ruiUUBbNywX5etD6gkxKsqyJgaXyDUfPI2NGD7w,Blazxe22,4760.0,1611398086000.0,224.0
1275,6lwa0QsCzlZZY3JY-5mS5FOu4N1n042Jdtpaf7eTL4hN7h-n,5rVeJzUN12qfzY6KBrSloF0UgnFLbwxTZRXC3_pFp7B-Or-GIWa3Vbts,-SxxI_Omc88kKsKiJu1nmLyIwbWWEOLdrUFKqgZ6k-I28ywHMDDyVKHcuD5WToJhxxWpCMxQf5Serw,wpooo,4568.0,1601603136000.0,203.0
1276,iDOmIGwQuzWYCufsvf4mzrU6jiBpHsE5cs94LO78Ytu2diiR,QJMwZ3T8TcI3AhSJgr7L_FAmxkGQQ_xp137GWnvTf3skeE8e8js6GdYH,u1SnkNxDHB_qOTDWq88bBg4sT2TJSQQwLPgjnvCqzvGBlYkwcwTKl4KGcd5DjS538AFz-E_y4Smn1Q,mak294,4217.0,1611410111000.0,8.0
1277,6nW6t3civhbzczk3aqgeADTYYHTcgOrfuMC-BtG_0j_xGE6m,7IznmzxG7j8HmJFlpMo8h9XwdUrtKLs0HCLmRRhvXZNlIkpKh7OWRstV,8sMWxIgb-MDXRrfHjiZp30PmjLk8odwZHYlyxpbYQ9n7rMxzx52XbO6KZF3JavwPYKnJ-E7TjcRTCg,Arepas,4027.0,1608680519000.0,11.0
1278,ozXXxnImU3sK5IYTaqbcoMWViJ0d-tcLCsJrZaHmFpbzrma4,mkBdU9XPSLTqj-bCTYt21te1bj6aFDxcoSORLKTH44DQu5-LhSHkAKhA,w_ocY364wWU0w9UeoL6Yq_knZwd0HILbEUSPyrM4_hkQT_rjyIBcOacSEO0VTHSHLzQYgMrFGBODig,DharokisWretched,4832.0,1610103375000.0,20.0
1279,f0bDJJju7qwefilN_K2LIvoJcrao42lGBy-JrBo-snsIR978,8CCkhFQbvk0Suj4xLVxtZIfII-2TPVaIjKzFITns10mZpI98Adi53PmI,xl-Qe76R9LlISFe0Fz_y3UxNyFY4I87cc2eRjooi9Kj8_zT2sLQ-5qDJYsxhKdzkAlKTqB5SlVmNVA,SoularEdge,3887.0,1610999435000.0,40.0
1280,OKiSLvOlmuAS10drLXxlJZn0mpCN3Ln4733VaHZ96hkn_w3s,Q3AYyIHmxxGTAIinZ_B7vN-1QY29TRS8OsdubvY2VFa128qiW4ZFeJD7,Oz4FFvMSnAsBU3pfIjDf4OqaCUMtP003K4rOnhJUsscaooiE4IiXnq2hSEY66uBMXg7zvGoiJlZtcA,Nratik,23.0,1611335260000.0,19.0
1281,x0hu2lO4zYyIuTJa68z6puN4K9HwWW5m3_dSUMCcxGJkEB5E,0nrSX1G4EynAw3qVrQDQymkbt3jg6HyW3aEcuecOJ-CYf9x66ViEfD4p,PkJRX3c13fYvgaZvZsd3hEjaWAqbs4X_nY42XJcISSRoQaQEs8Ipt_SNP3RKkhtxN2t_dpWxbhJKYg,smolCasino00,28.0,1609310035000.0,88.0
